seed,week,time,num_I,value,.lower,.upper,.width,.point,.interval
57,4,33,1006,1587.0723663381757,1365.420230026822,1854.1555408289787,0.5,median,qi
57,4,34,1074,1740.4242514165053,1482.2173154093025,2018.3417632390065,0.5,median,qi
57,4,35,1155,1891.500027886033,1613.0451186058267,2188.069670420306,0.5,median,qi
57,5,36,1250,2068.4906261906945,1761.9744658832376,2388.0981057409,0.5,median,qi
57,5,37,1354,2276.9585592497874,1944.0483159200312,2623.5120708107684,0.5,median,qi
57,5,38,1488,2518.491968417553,2147.570520834164,2894.014169521507,0.5,median,qi
57,5,39,1624,2797.485069211672,2362.017070146498,3196.5008966011355,0.5,median,qi
57,5,40,1769,3097.091589360354,2614.5896691540047,3541.737989567263,0.5,median,qi
57,5,41,1886,3424.503698813511,2910.9814772568916,3925.120358157396,0.5,median,qi
57,5,42,2091,3796.067865600045,3213.8615480966077,4350.66177033987,0.5,median,qi
57,6,43,2287,4194.637930666795,3568.10861691772,4822.754166850193,0.5,median,qi
57,6,44,2447,4625.979822940214,3962.115665419408,5321.655499074727,0.5,median,qi
57,6,45,2702,5112.392520510397,4387.860322917244,5858.300107984751,0.5,median,qi
57,6,46,2875,5662.3608761869145,4850.183240817096,6443.58879843669,0.5,median,qi
57,6,47,3065,6267.101616600644,5377.6628699924195,7084.4408374139075,0.5,median,qi
57,6,48,3308,6912.0095966238005,5921.7741360906675,7818.400969442197,0.5,median,qi
57,6,49,3585,7600.4654146196,6525.11255831423,8647.039030357231,0.5,median,qi
57,7,50,3833,8302.058929227354,7132.710302534181,9435.660773066273,0.5,median,qi
57,7,51,4075,8929.575265904272,7715.917954433516,10193.801782532442,0.5,median,qi
57,7,52,4383,9548.665264673038,8235.098900057375,10909.468083347703,0.5,median,qi
57,7,53,4744,10200.064399979956,8805.365736804306,11659.090672179786,0.5,median,qi
57,7,54,5064,10866.947732809273,9391.11680787788,12387.667264492024,0.5,median,qi
57,7,55,5358,11553.189673526806,9993.183988114764,13163.051720675465,0.5,median,qi
57,7,56,5645,12306.675897004976,10690.69727485406,14025.478109166204,0.5,median,qi
57,8,57,6018,12969.757944895237,11294.390597081128,14810.73584252549,0.5,median,qi
57,8,58,6382,13609.813108677405,11799.60406175448,15485.131354329467,0.5,median,qi
57,8,59,6721,14190.847560597058,12280.513818584075,16095.09762635022,0.5,median,qi
57,8,60,7080,14680.584993653873,12739.285902591882,16658.83220847888,0.5,median,qi
57,8,61,7457,15240.755397865354,13190.249145173031,17319.225485866205,0.5,median,qi
57,8,62,7820,15784.872127185114,13654.909581204214,17971.73172266205,0.5,median,qi
57,8,63,8186,16289.800059923064,14070.07093911394,18567.91478829562,0.5,median,qi
57,9,64,8566,16768.746260346663,14438.838754430137,19112.098005878037,0.5,median,qi
57,9,65,8875,17137.848957049027,14776.820125475651,19519.418853368556,0.5,median,qi
57,9,66,9266,17428.304789088786,15042.759057871112,19862.782630187387,0.5,median,qi
57,9,67,9493,17736.439932313016,15325.69582299222,20334.036559451182,0.5,median,qi
57,9,68,9751,18003.031356470645,15523.489615610328,20676.73932960222,0.5,median,qi
57,9,69,9938,18334.845759335934,15732.3423291225,21015.025110692724,0.5,median,qi
57,9,70,10143,18573.373030039136,15988.173635186931,21412.013252653855,0.5,median,qi
57,10,71,10349,18675.883248535567,16183.064406101405,21556.70023448864,0.5,median,qi
57,10,72,10547,18813.866172730388,16181.455705964105,21660.31656760382,0.5,median,qi
57,10,73,10679,18880.448140604065,16157.79221748048,21670.59134708363,0.5,median,qi
57,10,74,10795,18857.81640879539,16166.296813809877,21483.783927388573,0.5,median,qi
57,10,75,10829,18785.87602484463,16086.121198256127,21451.02167479523,0.5,median,qi
57,10,76,10836,18774.37967822037,16003.036486032626,21325.671916893814,0.5,median,qi
57,10,77,10913,18689.808094029657,15893.867162514942,21237.537751654527,0.5,median,qi
57,11,78,10920,18488.24368408695,15715.77639002442,21064.855925509255,0.5,median,qi
57,11,79,10895,18131.925571226,15529.03784834666,20700.503485808928,0.5,median,qi
57,11,80,10700,17762.29966344356,15210.24023158562,20254.67632736692,0.5,median,qi
57,11,81,10576,17318.03429742762,14856.546039918045,19722.881106661873,0.5,median,qi
57,11,82,10409,16846.70892191286,14434.408254267151,19121.546602296876,0.5,median,qi
57,11,83,10200,16386.48022905722,14049.151899816115,18666.214332992735,0.5,median,qi
57,11,84,9986,15882.659367520972,13645.37808517812,18105.52322042674,0.5,median,qi
57,12,85,9644,15357.336543458312,13243.970003056578,17564.461471449402,0.5,median,qi
57,12,86,9403,14798.406198298784,12728.5230405991,16889.438783842787,0.5,median,qi
57,12,87,9141,14178.249739628138,12236.112987581884,16161.94926838037,0.5,median,qi
57,12,88,8831,13528.958130208022,11734.58266619402,15460.843790965331,0.5,median,qi
57,12,89,8506,12883.453494525063,11201.41925685688,14724.068426201751,0.5,median,qi
57,12,90,8212,12282.9181227946,10675.948629524748,14070.144536893187,0.5,median,qi
57,12,91,7917,11697.88306265934,10190.005121467122,13446.634201294142,0.5,median,qi
57,13,92,7600,11100.142202245028,9638.998760269533,12792.000417737543,0.5,median,qi
57,13,93,7294,10514.347108888986,9126.787134847544,12116.946833337392,0.5,median,qi
57,13,94,6939,9933.230772533749,8647.393400552788,11468.383376253443,0.5,median,qi
57,13,95,6615,9362.93728042598,8154.6574908743105,10808.375637802565,0.5,median,qi
57,13,96,6386,8844.188045402545,7665.867572612836,10188.85366827404,0.5,median,qi
57,13,97,6026,8314.121038614341,7182.557319271029,9621.575461736553,0.5,median,qi
57,13,98,5701,7832.52341170472,6760.736201022912,9074.04614372454,0.5,median,qi
57,14,99,5403,7380.838670960025,6370.63385869452,8520.69525950485,0.5,median,qi
57,14,100,5102,6902.007319299031,5976.39821372545,7972.969559921347,0.5,median,qi
57,14,101,4877,6461.324171171356,5616.015755011158,7500.816657535612,0.5,median,qi
57,14,102,4586,6045.399514041228,5248.255100582934,7026.51254027111,0.5,median,qi
57,14,103,4320,5657.450515612992,4907.934041431663,6579.4451739786655,0.5,median,qi
57,14,104,4067,5286.0914563075585,4584.990324489714,6122.5550142536185,0.5,median,qi
57,14,105,3812,4924.711030411855,4283.279190453361,5715.567990427717,0.5,median,qi
57,15,106,3615,4591.879044290585,3976.5584872616696,5329.120566759227,0.5,median,qi
57,15,107,3404,4284.980084685954,3725.8977005523657,4954.0374586363105,0.5,median,qi
57,15,108,3208,3995.275309842142,3467.1706815233315,4606.370825728729,0.5,median,qi
57,15,109,2994,3711.326138992427,3215.760538407263,4287.958603807632,0.5,median,qi
57,15,110,2799,3450.5481799698823,2979.6844353375236,3992.046624949011,0.5,median,qi
57,15,111,2590,3215.549483105698,2752.310369234406,3721.2346463681806,0.5,median,qi
57,15,112,2440,2988.224639025172,2558.447866637015,3463.6931658825724,0.5,median,qi
57,16,113,2294,2769.8128385092423,2369.003042774444,3210.59657861933,0.5,median,qi
57,16,114,2135,2569.507477666846,2186.045470629711,2961.8167083061935,0.5,median,qi
57,16,115,1995,2378.362975579897,2023.6692453447463,2733.3379070801575,0.5,median,qi
57,16,116,1857,2198.0908331526407,1870.3523522254025,2524.8958372911775,0.5,median,qi
57,16,117,1752,2031.365262220044,1728.0471322758458,2337.457583890982,0.5,median,qi
57,16,118,1620,1882.3617056952105,1595.314412119729,2157.3912015507085,0.5,median,qi
57,16,119,1516,1735.367863534058,1475.2127266472926,1990.816008973003,0.5,median,qi
57,17,120,1400,1597.913368195851,1362.5225179662168,1838.1866809583323,0.5,median,qi
57,17,121,1337,1475.8453000125987,1253.0903180375797,1702.0939528104682,0.5,median,qi
57,17,122,1233,1354.535507129081,1150.1219832963968,1567.718572521403,0.5,median,qi
57,17,123,1138,1246.0892508313548,1056.1858798829385,1445.0484417144608,0.5,median,qi
57,17,124,1087,1146.643781328571,970.1734642846558,1330.0066410366028,0.5,median,qi
57,17,125,1010,1054.1707244264517,887.7411404248904,1221.0741983442624,0.5,median,qi
57,17,126,952,967.1451413060496,811.6429341630744,1121.873315770748,0.5,median,qi
57,18,127,883,887.867479316958,744.8729632068814,1033.015256324043,0.5,median,qi
57,18,128,829,811.0733096275269,682.6747055653483,953.9750930316176,0.5,median,qi
57,18,129,759,743.8255051380229,621.5364735899163,882.4363240691089,0.5,median,qi
57,18,130,713,682.5341160643748,568.002668938972,812.7042571833447,0.5,median,qi
57,18,131,678,626.823903241204,517.4265996519672,745.4012659305097,0.5,median,qi
57,18,132,649,574.5962349902861,473.4397428691536,685.4522139535133,0.5,median,qi
57,18,133,589,528.6856114941295,433.71683757366543,634.8235967767926,0.5,median,qi
57,0,1,479,474.7623545908113,454.25037846817634,493.4524543240012,0.8,median,qi
57,0,2,488,465.70499114800697,433.13452868403414,496.9149727498924,0.8,median,qi
57,0,3,483,460.5834768857061,420.1809583997165,499.6839874615232,0.8,median,qi
57,0,4,490,456.4881362020868,412.5240082686994,500.78118435246125,0.8,median,qi
57,0,5,462,454.49881491062285,405.90547015281345,503.0343089542179,0.8,median,qi
57,0,6,483,453.9799244014551,402.7266387381305,504.66892002081573,0.8,median,qi
57,0,7,464,453.2178537617978,400.60919326504376,506.08250257019535,0.8,median,qi
57,1,8,458,455.7402040255875,399.14237235790193,512.1622368817976,0.8,median,qi
57,1,9,445,462.05449840789686,401.9419752360509,522.9027347811418,0.8,median,qi
57,1,10,434,470.6423575301323,405.9112373304248,537.0897589432217,0.8,median,qi
57,1,11,428,481.09325942456235,410.58664873643767,554.1699730173823,0.8,median,qi
57,1,12,439,492.51844822145455,418.0353258952924,572.9379054005282,0.8,median,qi
57,1,13,452,505.8665349881673,424.368020976838,596.347474713824,0.8,median,qi
57,1,14,457,519.5219322271563,428.74993212286296,620.2622369407926,0.8,median,qi
57,2,15,453,535.4113563228373,436.44239162604833,649.3884882529485,0.8,median,qi
57,2,16,466,556.1847302372428,449.52063607828046,677.8429608643248,0.8,median,qi
57,2,17,475,580.2013113851651,467.6871508036124,708.4176643961212,0.8,median,qi
57,2,18,491,607.296142030887,487.7070689120984,745.1044070369151,0.8,median,qi
57,2,19,491,637.118203601106,507.4625059831134,793.5641993874605,0.8,median,qi
57,2,20,511,671.826407778695,527.580163546048,842.5233992422122,0.8,median,qi
57,2,21,519,707.3415790098965,547.8005813019652,894.7696660143226,0.8,median,qi
57,3,22,543,746.3692365241017,572.9948354198739,953.3073539150346,0.8,median,qi
57,3,23,580,792.1109891061053,605.5719234349813,1016.1493176997471,0.8,median,qi
57,3,24,603,841.0931902308557,641.3556284048869,1083.200558805864,0.8,median,qi
57,3,25,612,893.8471790834885,680.3684697078692,1160.9744888258413,0.8,median,qi
57,3,26,659,947.7651938082524,717.8130105266088,1246.1092306388225,0.8,median,qi
57,3,27,686,1008.643211065992,762.2321511722917,1334.025518381059,0.8,median,qi
57,3,28,729,1076.3253729385124,808.3935469882285,1427.7124307379688,0.8,median,qi
57,4,29,770,1150.4684995685952,863.7511243249121,1533.797979170154,0.8,median,qi
57,4,30,825,1236.0631184185197,933.2406564370222,1654.1216472605247,0.8,median,qi
57,4,31,867,1333.9568719056497,1010.0344933856018,1782.1843069640377,0.8,median,qi
57,4,32,934,1454.1679288326377,1094.1534828578788,1937.3918842426735,0.8,median,qi
57,4,33,1006,1587.0723663381757,1190.852529304885,2112.9071560173415,0.8,median,qi
57,4,34,1074,1740.4242514165053,1297.9535209233989,2295.887102384765,0.8,median,qi
57,4,35,1155,1891.500027886033,1407.8838768319913,2494.997094242854,0.8,median,qi
57,5,36,1250,2068.4906261906945,1543.6179540121095,2716.1164863501126,0.8,median,qi
57,5,37,1354,2276.9585592497874,1695.200612121491,2978.002139031263,0.8,median,qi
57,5,38,1488,2518.491968417553,1887.053103120149,3271.227849435769,0.8,median,qi
57,5,39,1624,2797.485069211672,2082.407685346554,3614.081851211187,0.8,median,qi
57,5,40,1769,3097.091589360354,2308.600003937019,3992.734028411469,0.8,median,qi
57,5,41,1886,3424.503698813511,2562.794666143375,4422.454348058723,0.8,median,qi
57,5,42,2091,3796.067865600045,2826.5630235844815,4909.115664470986,0.8,median,qi
57,6,43,2287,4194.637930666795,3120.291911857529,5411.144737778888,0.8,median,qi
57,6,44,2447,4625.979822940214,3437.0600094378888,5944.09323605709,0.8,median,qi
57,6,45,2702,5112.392520510397,3809.0388842997063,6519.6101769421975,0.8,median,qi
57,6,46,2875,5662.3608761869145,4217.993490699153,7189.402510454422,0.8,median,qi
57,6,47,3065,6267.101616600644,4662.781933720896,7892.703024047719,0.8,median,qi
57,6,48,3308,6912.0095966238005,5142.903429441974,8784.95795058358,0.8,median,qi
57,6,49,3585,7600.4654146196,5662.7034040764465,9729.2096344726,0.8,median,qi
57,7,50,3833,8302.058929227354,6169.507922065618,10591.158012511994,0.8,median,qi
57,7,51,4075,8929.575265904272,6684.290912016439,11384.869747958146,0.8,median,qi
57,7,52,4383,9548.665264673038,7190.564813938462,12258.534619349755,0.8,median,qi
57,7,53,4744,10200.064399979956,7758.116977826966,13070.00315670301,0.8,median,qi
57,7,54,5064,10866.947732809273,8248.192609305319,13873.45832891595,0.8,median,qi
57,7,55,5358,11553.189673526806,8782.503226327288,14741.732364942747,0.8,median,qi
57,7,56,5645,12306.675897004976,9414.036015866646,15682.464357241888,0.8,median,qi
57,8,57,6018,12969.757944895237,9881.435000067217,16621.199611863176,0.8,median,qi
57,8,58,6382,13609.813108677405,10402.202666434425,17400.500716534534,0.8,median,qi
57,8,59,6721,14190.847560597058,10799.244906679833,18154.472099486913,0.8,median,qi
57,8,60,7080,14680.584993653873,11203.108979499748,18914.05953486721,0.8,median,qi
57,8,61,7457,15240.755397865354,11579.86353572477,19589.506112398,0.8,median,qi
57,8,62,7820,15784.872127185114,12026.992732706183,20288.940677938324,0.8,median,qi
57,8,63,8186,16289.800059923064,12472.104370391464,21014.45533479266,0.8,median,qi
57,9,64,8566,16768.746260346663,12845.66848375299,21523.373613680167,0.8,median,qi
57,9,65,8875,17137.848957049027,13181.471346474442,22025.231924609972,0.8,median,qi
57,9,66,9266,17428.304789088786,13458.209813278354,22390.15310690634,0.8,median,qi
57,9,67,9493,17736.439932313016,13703.05922210878,22745.718006265342,0.8,median,qi
57,9,68,9751,18003.031356470645,13898.061758950113,23171.187900684417,0.8,median,qi
57,9,69,9938,18334.845759335934,14060.39197407942,23593.30671896988,0.8,median,qi
57,9,70,10143,18573.373030039136,14199.07044589032,23991.507853584895,0.8,median,qi
57,10,71,10349,18675.883248535567,14300.223193402537,24114.43849375585,0.8,median,qi
57,10,72,10547,18813.866172730388,14310.076678582498,24120.194271219207,0.8,median,qi
57,10,73,10679,18880.448140604065,14332.965216378934,24141.631880709632,0.8,median,qi
57,10,74,10795,18857.81640879539,14314.958040645255,24030.067015060467,0.8,median,qi
57,10,75,10829,18785.87602484463,14277.708372768662,23871.322701343743,0.8,median,qi
57,10,76,10836,18774.37967822037,14253.646994569732,23752.215102351103,0.8,median,qi
57,10,77,10913,18689.808094029657,14193.820592323118,23597.73976048133,0.8,median,qi
57,11,78,10920,18488.24368408695,14028.43651036318,23449.390401699377,0.8,median,qi
57,11,79,10895,18131.925571226,13820.23234161742,22931.67465359695,0.8,median,qi
57,11,80,10700,17762.29966344356,13539.416359453782,22458.680698816097,0.8,median,qi
57,11,81,10576,17318.03429742762,13236.401744668505,21856.102695342874,0.8,median,qi
57,11,82,10409,16846.70892191286,12846.534121516012,21370.89010804595,0.8,median,qi
57,11,83,10200,16386.48022905722,12459.84406880106,20780.70770962425,0.8,median,qi
57,11,84,9986,15882.659367520972,12071.044938703391,20257.30629885993,0.8,median,qi
57,12,85,9644,15357.336543458312,11671.388483153522,19617.896125200696,0.8,median,qi
57,12,86,9403,14798.406198298784,11205.896068746855,18845.402625291288,0.8,median,qi
57,12,87,9141,14178.249739628138,10695.813072362384,18042.954957726117,0.8,median,qi
57,12,88,8831,13528.958130208022,10232.794078153654,17259.911651423936,0.8,median,qi
57,12,89,8506,12883.453494525063,9749.179619439916,16498.264795727522,0.8,median,qi
57,12,90,8212,12282.9181227946,9328.025517700558,15680.477881895617,0.8,median,qi
57,12,91,7917,11697.88306265934,8896.681263401759,15001.31004247992,0.8,median,qi
57,13,92,7600,11100.142202245028,8465.893521560029,14291.993308415287,0.8,median,qi
57,13,93,7294,10514.347108888986,8014.43369682868,13603.06403809682,0.8,median,qi
57,13,94,6939,9933.230772533749,7572.727222918174,12832.185517090898,0.8,median,qi
57,13,95,6615,9362.93728042598,7147.019835961068,12098.594292694,0.8,median,qi
57,13,96,6386,8844.188045402545,6741.056126571473,11403.968536615228,0.8,median,qi
57,13,97,6026,8314.121038614341,6355.251708610071,10771.767977931975,0.8,median,qi
57,13,98,5701,7832.52341170472,5976.44556073739,10190.21659826146,0.8,median,qi
57,14,99,5403,7380.838670960025,5606.277809778192,9607.3738922113,0.8,median,qi
57,14,100,5102,6902.007319299031,5237.797773088371,9004.087698234394,0.8,median,qi
57,14,101,4877,6461.324171171356,4925.872657131546,8414.409927819539,0.8,median,qi
57,14,102,4586,6045.399514041228,4617.876275518552,7895.454284774227,0.8,median,qi
57,14,103,4320,5657.450515612992,4330.306456678383,7383.544444023203,0.8,median,qi
57,14,104,4067,5286.0914563075585,4030.244817520601,6895.449816563857,0.8,median,qi
57,14,105,3812,4924.711030411855,3762.295186301092,6410.590781684152,0.8,median,qi
57,15,106,3615,4591.879044290585,3498.124934425424,5963.753353478558,0.8,median,qi
57,15,107,3404,4284.980084685954,3246.7618275130217,5528.586275485397,0.8,median,qi
57,15,108,3208,3995.275309842142,3020.3753236919165,5120.435955188262,0.8,median,qi
57,15,109,2994,3711.326138992427,2807.5983870158234,4769.819599252438,0.8,median,qi
57,15,110,2799,3450.5481799698823,2616.3068257666177,4439.729542392571,0.8,median,qi
57,15,111,2590,3215.549483105698,2428.2833223390994,4136.072094295101,0.8,median,qi
57,15,112,2440,2988.224639025172,2247.6738514848844,3857.7931736004807,0.8,median,qi
57,16,113,2294,2769.8128385092423,2079.2680129953633,3578.9948874268257,0.8,median,qi
57,16,114,2135,2569.507477666846,1918.038455789508,3307.5107852355163,0.8,median,qi
57,16,115,1995,2378.362975579897,1773.001326043032,3060.818348108819,0.8,median,qi
57,16,116,1857,2198.0908331526407,1635.32596264103,2832.7716468482845,0.8,median,qi
57,16,117,1752,2031.365262220044,1513.0304527317917,2615.7920153760265,0.8,median,qi
57,16,118,1620,1882.3617056952105,1394.8843649235898,2417.0786399859567,0.8,median,qi
57,16,119,1516,1735.367863534058,1281.488266580736,2235.7413416916656,0.8,median,qi
57,17,120,1400,1597.913368195851,1174.6734836319213,2066.093596553444,0.8,median,qi
57,17,121,1337,1475.8453000125987,1072.6238242871843,1903.8033836574252,0.8,median,qi
57,17,122,1233,1354.535507129081,983.0832002816516,1759.620269992599,0.8,median,qi
57,17,123,1138,1246.0892508313548,901.1486889293884,1626.198266962907,0.8,median,qi
57,17,124,1087,1146.643781328571,825.6372998723865,1498.4110818826302,0.8,median,qi
57,17,125,1010,1054.1707244264517,757.266901640036,1380.495950114899,0.8,median,qi
57,17,126,952,967.1451413060496,694.8495241234293,1274.4480667463497,0.8,median,qi
57,18,127,883,887.867479316958,634.6000167784949,1178.3732782690458,0.8,median,qi
57,18,128,829,811.0733096275269,582.4923945022925,1087.6019467320968,0.8,median,qi
57,18,129,759,743.8255051380229,534.7988341226392,1002.2435112860292,0.8,median,qi
57,18,130,713,682.5341160643748,487.258581244821,927.5398531025916,0.8,median,qi
57,18,131,678,626.823903241204,442.4823912078213,860.3820576381848,0.8,median,qi
57,18,132,649,574.5962349902861,403.7063951781506,795.2291571069705,0.8,median,qi
57,18,133,589,528.6856114941295,365.7394274334062,739.6514838832477,0.8,median,qi
57,0,1,479,474.7623545908113,442.4292080607768,504.83792373946653,0.95,median,qi
57,0,2,488,465.70499114800697,415.9134094166273,512.6715074122799,0.95,median,qi
57,0,3,483,460.5834768857061,399.121644589727,515.7587537411802,0.95,median,qi
57,0,4,490,456.4881362020868,389.50079996297166,519.925501504153,0.95,median,qi
57,0,5,462,454.49881491062285,382.82191299876513,524.1052791515389,0.95,median,qi
57,0,6,483,453.9799244014551,377.8591460368847,529.8252760111203,0.95,median,qi
57,0,7,464,453.2178537617978,374.33107249767727,534.1380760769312,0.95,median,qi
57,1,8,458,455.7402040255875,373.71858613487336,541.1399799971107,0.95,median,qi
57,1,9,445,462.05449840789686,377.47404467364936,551.1023422061671,0.95,median,qi
57,1,10,434,470.6423575301323,382.4019868584963,567.8271171606771,0.95,median,qi
57,1,11,428,481.09325942456235,384.9838240703992,588.3917031860026,0.95,median,qi
57,1,12,439,492.51844822145455,388.50743656444314,611.5681296499565,0.95,median,qi
57,1,13,452,505.8665349881673,392.5705120634844,638.1982593503957,0.95,median,qi
57,1,14,457,519.5219322271563,394.3160442472839,674.6902222243828,0.95,median,qi
57,2,15,453,535.4113563228373,398.986605580552,710.1191638801301,0.95,median,qi
57,2,16,466,556.1847302372428,411.1189897008052,745.9561320458351,0.95,median,qi
57,2,17,475,580.2013113851651,426.4481253128231,787.4719211025609,0.95,median,qi
57,2,18,491,607.296142030887,443.2643693287277,839.3083006883581,0.95,median,qi
57,2,19,491,637.118203601106,462.2090447175568,896.459752548752,0.95,median,qi
57,2,20,511,671.826407778695,482.1223261864365,954.1921981574924,0.95,median,qi
57,2,21,519,707.3415790098965,500.5971457482614,1011.3274203820364,0.95,median,qi
57,3,22,543,746.3692365241017,525.6224536894875,1075.559905413384,0.95,median,qi
57,3,23,580,792.1109891061053,548.4915058700082,1138.6099984751943,0.95,median,qi
57,3,24,603,841.0931902308557,581.5567682581603,1225.722648210625,0.95,median,qi
57,3,25,612,893.8471790834885,616.7284201276268,1314.4429479247467,0.95,median,qi
57,3,26,659,947.7651938082524,645.3344973662411,1407.151025347396,0.95,median,qi
57,3,27,686,1008.643211065992,679.7864891601622,1521.5108659582472,0.95,median,qi
57,3,28,729,1076.3253729385124,722.7177388227256,1643.249829165914,0.95,median,qi
57,4,29,770,1150.4684995685952,758.773972911203,1770.9928787916938,0.95,median,qi
57,4,30,825,1236.0631184185197,812.5861479156656,1907.9753294967643,0.95,median,qi
57,4,31,867,1333.9568719056497,876.685953611512,2055.143233861928,0.95,median,qi
57,4,32,934,1454.1679288326377,949.2457823938328,2214.474302952777,0.95,median,qi
57,4,33,1006,1587.0723663381757,1026.7952468728638,2410.58582530365,0.95,median,qi
57,4,34,1074,1740.4242514165053,1106.1699919713797,2646.025701580851,0.95,median,qi
57,4,35,1155,1891.500027886033,1203.6599599937556,2871.845624319771,0.95,median,qi
57,5,36,1250,2068.4906261906945,1303.150755987989,3153.8751634150385,0.95,median,qi
57,5,37,1354,2276.9585592497874,1451.817622673517,3466.0737308881417,0.95,median,qi
57,5,38,1488,2518.491968417553,1619.405276252014,3809.450128305657,0.95,median,qi
57,5,39,1624,2797.485069211672,1800.0467164467138,4188.17594771784,0.95,median,qi
57,5,40,1769,3097.091589360354,2004.8087018766917,4655.511961877566,0.95,median,qi
57,5,41,1886,3424.503698813511,2208.2329197294557,5135.910734339515,0.95,median,qi
57,5,42,2091,3796.067865600045,2389.770527538932,5677.316580947512,0.95,median,qi
57,6,43,2287,4194.637930666795,2639.5784272085652,6300.2389397529105,0.95,median,qi
57,6,44,2447,4625.979822940214,2938.9256348757613,6882.60866135537,0.95,median,qi
57,6,45,2702,5112.392520510397,3273.9268020622926,7445.356749671161,0.95,median,qi
57,6,46,2875,5662.3608761869145,3577.9027917459807,8213.213978138536,0.95,median,qi
57,6,47,3065,6267.101616600644,4005.901320819081,9101.44401616262,0.95,median,qi
57,6,48,3308,6912.0095966238005,4373.021842762779,10134.650680988325,0.95,median,qi
57,6,49,3585,7600.4654146196,4849.7614134550195,11228.90091459206,0.95,median,qi
57,7,50,3833,8302.058929227354,5331.746056174284,12331.616577236346,0.95,median,qi
57,7,51,4075,8929.575265904272,5747.90182607979,13155.649923186076,0.95,median,qi
57,7,52,4383,9548.665264673038,6176.414230455086,14022.89427508464,0.95,median,qi
57,7,53,4744,10200.064399979956,6639.004869807699,14879.23231492574,0.95,median,qi
57,7,54,5064,10866.947732809273,7102.36819078516,15735.78710406567,0.95,median,qi
57,7,55,5358,11553.189673526806,7549.406450132604,16807.804653249947,0.95,median,qi
57,7,56,5645,12306.675897004976,8100.929788038244,18051.093071944837,0.95,median,qi
57,8,57,6018,12969.757944895237,8620.971096787134,19079.042205702997,0.95,median,qi
57,8,58,6382,13609.813108677405,9063.675826405926,19814.143112920057,0.95,median,qi
57,8,59,6721,14190.847560597058,9481.835535056243,20395.92911137708,0.95,median,qi
57,8,60,7080,14680.584993653873,9790.62625505083,21136.444378951488,0.95,median,qi
57,8,61,7457,15240.755397865354,10174.820170238205,21957.749424430105,0.95,median,qi
57,8,62,7820,15784.872127185114,10591.219002240112,22626.17016713098,0.95,median,qi
57,8,63,8186,16289.800059923064,11030.86806511841,23545.64494478325,0.95,median,qi
57,9,64,8566,16768.746260346663,11370.814994024062,24284.83779723082,0.95,median,qi
57,9,65,8875,17137.848957049027,11653.41591912693,24771.57644453119,0.95,median,qi
57,9,66,9266,17428.304789088786,11905.626362762798,25069.79609524371,0.95,median,qi
57,9,67,9493,17736.439932313016,12106.108224483887,25789.626799361075,0.95,median,qi
57,9,68,9751,18003.031356470645,12294.555555977186,26339.9567484384,0.95,median,qi
57,9,69,9938,18334.845759335934,12514.085654584123,26775.01370578708,0.95,median,qi
57,9,70,10143,18573.373030039136,12709.173291719702,27092.38428454048,0.95,median,qi
57,10,71,10349,18675.883248535567,12840.51037277632,27309.906202056667,0.95,median,qi
57,10,72,10547,18813.866172730388,12887.517812622018,27278.262840043622,0.95,median,qi
57,10,73,10679,18880.448140604065,12908.96801518562,27344.89427373706,0.95,median,qi
57,10,74,10795,18857.81640879539,12850.205358331685,27284.78333313795,0.95,median,qi
57,10,75,10829,18785.87602484463,12712.699584457878,27447.994329509605,0.95,median,qi
57,10,76,10836,18774.37967822037,12615.492656940598,27405.6950553373,0.95,median,qi
57,10,77,10913,18689.808094029657,12412.763810282037,27206.334639931058,0.95,median,qi
57,11,78,10920,18488.24368408695,12356.743532128652,26944.168247341247,0.95,median,qi
57,11,79,10895,18131.925571226,12166.714046002822,26592.86295736722,0.95,median,qi
57,11,80,10700,17762.29966344356,11873.422944472284,26042.07787827493,0.95,median,qi
57,11,81,10576,17318.03429742762,11576.408015847304,25278.820190603637,0.95,median,qi
57,11,82,10409,16846.70892191286,11237.337110323497,24421.74912378816,0.95,median,qi
57,11,83,10200,16386.48022905722,10998.33908871776,23688.953862681956,0.95,median,qi
57,11,84,9986,15882.659367520972,10571.52873009522,23053.523496954604,0.95,median,qi
57,12,85,9644,15357.336543458312,10277.352154238028,22308.44176600093,0.95,median,qi
57,12,86,9403,14798.406198298784,9890.0036287139,21529.02546229705,0.95,median,qi
57,12,87,9141,14178.249739628138,9540.50044086873,20709.17056193758,0.95,median,qi
57,12,88,8831,13528.958130208022,9138.694181227254,19896.969623440113,0.95,median,qi
57,12,89,8506,12883.453494525063,8669.174953898666,18992.85152304941,0.95,median,qi
57,12,90,8212,12282.9181227946,8187.51944914625,18229.45293840163,0.95,median,qi
57,12,91,7917,11697.88306265934,7790.5103502823,17467.65057977733,0.95,median,qi
57,13,92,7600,11100.142202245028,7415.314051809099,16733.66088338879,0.95,median,qi
57,13,93,7294,10514.347108888986,7039.996807617559,15941.718311058245,0.95,median,qi
57,13,94,6939,9933.230772533749,6598.272466682385,15073.562658292944,0.95,median,qi
57,13,95,6615,9362.93728042598,6215.3293212498365,14210.03399683326,0.95,median,qi
57,13,96,6386,8844.188045402545,5864.424032149042,13401.065248996329,0.95,median,qi
57,13,97,6026,8314.121038614341,5547.576885782931,12599.804157315171,0.95,median,qi
